"","loadings"
"FHDC1",-0.0147911628159557
"NUDT16L1",-0.00151131751353325
"TNFAIP8L2-SCNM1",-0.00916811292852683
"PI4K2A",-0.000555500071197293
"SFTPA1",0
"FAM162B",0.00117866588693429
"OR56A3",0
"SLC15A1",-0.020681378050042
"FAM3A",-0.00102567559479648
"COL11A1",0.00169682408412951
"POU3F4",-0.0015691326759709
"TOPBP1",0.00711919061553038
"TMEM25",0.00134377270477942
"RGAG1",0
"LRRC19",0.00318026594713487
"MAP3K2",-0.00237006115002153
"CBLL1",-0.0026272667508109
"MAX",0.013306537984915
"EME2",0
"NDUFB8",0.023046580769217
"IL10RB",-0.00183536677558871
"NSUN5",0.00221433488210177
"PRSS22",0
"MBIP",0.000848298901925355
"SPOCK2",0
"NRK",0
"RASSF1",-0.00319148976450572
"CCNI",-0.0030384606759551
"OSBPL6",-0.00282922435098172
"ATP7A",-0.0015003399364415
"C4orf27",0.00503223483582252
"TNFAIP6",0.00632247894175922
"MCMBP",0.00204947331205207
"RAD18",-0.00111258362911068
"FAH",0.00850285470287229
"TNFSF9",-0.00781952352621065
"CSAD",0.00732768960745708
"SNRPD1",0.0035727092249272
"PABPN1",-0.00284741775020434
"RASSF6",-0.00570618886149791
"ADRBK1",0.000552038820743457
"TSPYL1",-0.00156158007875115
"FGFBP2",0
"ZNF813",-0.00213538130648763
"AWAT2",0
"CELF4",-0.00940336947033791
"POLR1B",0.00436350459448899
"ZNF41",-0.0049162776384223
"BTBD9",-0.00168799869578051
"FBXL21",0
"RPL5",0.0251626832706544
"ANXA1",0.0104548258996504
"SOWAHA",0
"FLNA",0.0199173133116167
"MB21D1",-0.00152760198198472
"TTLL11",0
"NT5E",0.0116520496425062
"LOC375190",0.00182855331128798
"RRN3",0.0050742828901048
"TMEM168",0.00770733118279169
"ITGA8",-0.00500649371417076
"PPARGC1A",0.00990707437263536
"FLOT1",0.00864013999166311
"ACTL8",0
"TNS1",0.00219632950123536
"C10orf129",0.00474616956114155
"METTL7B",-0.00191904382307355
"SFMBT2",-0.0180675291090054
"GOSR2",0.00353808433975736
"PMS2",-0.00105436635976296
"XCL1",0
"ECSIT",0.014566499293347
"KRTAP1-5",0.00492347443169352
"PROL1",0
"MT1E",0.00505209297167398
"KCNB1",0
"CPSF2",0.00100091509925878
"TCEB3CL",0
"MAMLD1",-0.00101652912725218
"ADD3",0.00428219587145105
"DCAF15",-0.0060273228325598
"KCNK18",0
"ZDHHC11",-4.85599724743091e-05
"SNAPC2",0.00247708465621671
"EPB41L3",-0.0041490535797444
"ADRM1",0.0105252817454541
"NREP",0.00875746460694067
"PLCXD2",0.00156263799347511
"DDX47",0.00788520209299694
"N4BP3",0
"FAM114A2",-0.00491333269749788
"RRAGB",0.00373004791853449
"RABGGTA",0.00267118289444487
"HEATR3",-0.00767641142855574
"LCORL",-0.00384129891880834
"BHLHA15",0
"SH2D4B",0
"TMEM160",0.011371055432844
"DECR1",0.0040139043341162
"MGAT1",0.00256776124014579
"ITM2B",0.00175864134037631
"KIAA0895L",-0.00781368463627697
"TARS2",-0.00310454319783911
"OVCH1",-0.00464834275921791
"LRP5L",-0.00755095328879521
"WTAP",0.00449972628726432
"TMEM87B",-0.00289773368301904
"GEMIN4",-0.00328929102887279
"HLTF",-0.000807029026289821
"HESX1",0
"HSD17B4",0.0102259634578027
"PCBP4",0.0109508059393052
"TTI2",0.00220340039614653
"MED30",-0.0054444716914866
"TAOK2",0.0139561429039077
"TSC1",-0.00489759509777548
"MRPL35",0.00354522892783827
"YIPF5",0.0144982998473605
"LNX2",-0.00676157152470349
"S100A12",0
"ATP9B",-0.00177653404527137
"TIMMDC1",0.0191834741985096
"MTSS1L",0.00622813941627642
"C16orf88",-0.000874221693159583
"SYNPO",-0.00139775168622425
"IMPDH1",0.0142152811984121
"C6orf52",0.00188661303567733
"SAMD10",0
"LYZL1",0
"PYDC2",0
"ECM2",0.00101882107798072
"FGF14",-0.00320547043782624
"NEFH",0.00756862269123826
"H6PD",-0.00287917900720746
"HMSD",0.00214523886362096
"ORC1",-0.00337974049822108
"TEX14",-0.00364792914393392
"DEFB126",0
"NFU1",0.00729169003099892
"RPL26L1",0.0196722852388931
"BLCAP",0.00759989979274098
"TMEM229B",0
"ADCY2",-0.016969781611954
"TNR",0
"AQP10",0
"ALDH3A1",0
"MAGEB1",0
"ZBTB7B",9.11751178454373e-05
"TCF3",-0.00469270886259033
"EPHA7",0
"PPFIA1",0.00741437990066007
"B3GALT1",0
"MORC4",0.00800692094886666
"PPP1R14D",-0.00818590977413596
"SLC25A35",-0.00134472322638254
"C12orf75",0.0110123761921204
"ZNF416",-0.00728095197676116
"LIPH",-0.00133508784841355
"TNFSF14",-0.0202881679313693
"SNAP25",0.000274455311786848
"RNF222",-0.0206817875006821
"SLC26A1",-0.00180538726841024
"BAG4",-0.00220862377331733
"ANGPTL7",-0.0014799768906144
"ST8SIA4",-0.0217688057904362
"ELF1",0.0213599054321662
"NOD2",0
"OR4D1",0
"KIAA1468",0.0135961485254759
"ZNF23",-0.00624864374731777
"FHL3",-0.00521195505880145
"GRINA",-0.00266275703344602
"OPRM1",0.00280004223396716
"SKP2",-0.00215036153498885
"LSM10",0.0019989361691192
"APITD1",0.0104645791644358
"DLGAP1",0
"LOC440335",-0.00838999528000963
"CTNNBL1",0.0013802877353908
"PDPK1",0.00287494774730401
"TRIT1",-0.00319306954362065
"APCDD1",-0.0088345521979348
"IFIT3",0.00259037628669106
"C20orf196",-0.000280539724000499
"NEK11",-0.000748862571333419
"CHST7",0.00166953303291404
"RAP1B",0.0112506211938768
"CISD3",0.0107655781845321
"LETM1",0.00393502435506384
"CPNE1",0.00348554641552139
"B4GALT5",0.000487028659092901
"USP2",0.00113834580738355
"RPS17",0.0217905545304062
"ACAP2",-0.00237031562289884
"CTSB",-0.00160135385149809
"TDG",0.00138434493768785
"EIF4EBP1",-0.00348752909133102
"FHIT",-0.00708293657572659
"UBA52",0.0227078916273534
"SNX20",-0.014001839707566
"CXCL2",0.00114918379088019
"SYVN1",-0.00740344451574822
"IKBKE",0.00132691533322241
"TPT1",0.0192478181816614
"PCSK1",-0.00196667063550235
"CLVS2",0
"IL10",-0.0230607995232177
"SEPT10",0.00813181600515318
"EEF2",0.0172371761439276
"TH",0
"PSME1",0.00969399746903535
"HIST1H2BO",-0.00490702319709132
"SIAH2",-0.00206075107476411
"VPS54",-0.00554385991305843
"OR2T6",0
"ASB18",0
"PRDX3",0.0100647139813653
"KCNJ15",0.00115068623415381
"ADAM8",0
"NLGN3",-0.00420405780320693
"BRD7",0.00335900115025686
"HSD11B1",0
"ZC3H14",0.00155701989335364
"ARV1",0.0124510814668337
"MAPK8IP3",0.00687919822919178
"STAM2",0.000327312725585832
"EIF3E",0.0139190317684013
"TRAF7",0.00634583700875443
"CYP4F3",-0.000233035147694698
"PRAMEF19",-0.00407879913873226
"ZNF808",0.000961996576785024
"TMEM194B",0.00227256710360926
"PCDHB8",0
"FANCM",-0.00568014897876133
"RRBP1",0.00583887714305864
"GRIK2",0.0103470976117588
"ZNF234",-0.00424683084458356
"PSMD11",0.0103875946097334
"SETDB1",-0.0045935072298243
"FAM174B",-0.00479185137850891
"TSEN34",0.0136065897317005
"ZNF124",0.0040479339143637
"LRRC73",-0.00364792914393392
"FUCA1",0.00235843907589572
"PPCS",-0.00149624617636769
"UGT2A3",0
"SOCS1",-0.00178283291691514
"ILDR1",-0.0185805693421651
"C3orf33",0.000465158401692832
"GRAP",0
"THADA",0.0084075699586391
"PUS1",-0.00310471858551691
"SLC24A5",0
"GNG12",0.0170449160374873
"BCMO1",0
"ZNF479",0
"ADRA2B",0
"RECK",0.0224415631596185
"KRTAP2-4",0
"KIF19",0
"TPST2",0.00787771924137846
"MT3",0
"KIF16B",0.0221322945137797
"IQSEC3",0.00186783272951576
"CNTN6",0
"AMHR2",0
"ARHGAP26",0.00117486023111249
"GPX2",0.00115068623415381
"ALDOB",0
"GARS",0.000142958311486573
"NAGA",-0.00265975119145812
"RARRES2",0.0060519788347989
"HIBCH",0.00604148957592623
"RDX",0.00166862977005727
"PLXDC2",-0.00826825180998927
"PIP5K1B",0
"HINT3",-0.00672135787959841
"EIF4G2",0.00301561218340763
"XKR4",0
"LOC100129924",0
"RIMS1",0.0234711356927667
"DTX1",0
"COX8C",0
"KIAA0753",-0.00126081007562844
"FAM161A",-0.00879646345671871
"KIAA1429",0.00219012595274566
"MOAP1",0.0029559701354077
"ZZEF1",-0.000462265430121877
"AATK",0.00010198257055269
"AEN",0.00855562946094708
"NEDD9",0.0116761069288628
"C17orf58",0.0114343294091958
"RIMS2",-0.00185454547262197
"LETM2",-0.00131218704599044
"TRIM49L1",0
"CDS2",-2.86999242314263e-05
"RNASE13",0
"BLVRB",0.000691876437231094
"SSBP2",-0.0045933829868573
"TSR1",0.00191671559540136
"ADORA2B",0.00182486653993233
"IL26",0
"HELQ",-0.00073508625313416
"PYHIN1",0
"NDUFS6",0.00954265346771605
"MIPEP",0.00773736643468879
"EME1",-0.00248541163871939
"ZNF613",0.000251315907264987
"RGS18",0
"NME1",0.0137712105923416
"MAGIX",-0.00322475019098334
"PP2D1",-0.00700548217222064
"PLDN",0.00487215743777823
"HEATR6",-0.00345610606162819
"IMPDH2",-0.00712269559689737
"TSPY1",0
"ZHX1-C8ORF76",0.00340154826239175
"TAS2R40",0
"KIAA0494",0.0110837915775999
"POP5",-0.00105254860845604
"DISC1",-0.0178289466340051
"CBR4",-0.00350206168501086
"PPM1L",0
"HIST1H3F",0
"FAM75D4",0
"P2RY1",0
"SSRP1",-0.000924787335434963
"C19orf69",-0.0038290766989088
"KIF15",4.68079065315201e-05
"H2AFB3",0
"KIAA0391",0.00334756779853304
"IDO1",-0.0127431587433812
"ARNT2",-0.00454976110128493
"MYB",0.000332622336114842
"SLC39A6",0.0148120505867983
"C3orf18",-0.00589592326531051
"CYTH3",0.0254672002443913
"ETFDH",0.0220315764133222
"CARM1",0.0108353292127238
"ZNF341",0.000836157594336663
"BTD",-0.0019904296009334
"CUEDC2",0.00715173183185317
"NPRL2",0.0174783983165476
"C9orf72",7.31086522650234e-05
"KIAA1644",-0.00720177162953291
"MPZL3",0.00309604001336859
"BEST1",0.00265914106483723
"PI15",-0.00133508784841355
"FBXO42",0.00491087996471533
"FAM149B1",0.00316350184516766
"USH2A",0
"NSUN6",-0.00240500798395985
"C10orf62",0
"ALPP",-0.0126976188445394
"PIK3CA",0.00289276842225845
"SOD1",0.0151034604737592
"NGEF",0
"DUOX2",-0.00492028835973837
"FAM210A",-0.00363920218897839
"UNC5B",0.0122756004836207
"MIB1",-0.0100810023058592
"TRPS1",-0.00571651637899999
"UPF3B",0.0042777608632554
"MAP3K5",-0.00889072131135808
"TMEM70",-0.00726235095113672
"ZNF720",0.00372868423508066
"MSANTD4",-0.000492716181242981
"TREX2",0
"NR4A3",-0.000418648898501154
"HELZ",-0.0106639046498674
"PAX6",0.00259168142533047
"FAM48B1",-0.0013078937788074
"LRCH2",-0.000989964523827512
"EMX2",0.0216085837763062
"FAM199X",-0.00217369610638368
"SRXN1",0.0111545011446193
"ISOC1",-0.000341226964706292
"TARBP2",-0.00516291241652002
"HIST1H2BB",-0.00133508784841355
"AMOTL1",0.0107139508569542
"LGI1",0
"PHEX",-0.00712403903355126
"BSCL2",0.000676199599278989
"PLIN2",0.00373566262046234
"TAS2R42",-0.00380739872312901
"TMEM161B",0.00610261790690639
"HLA-DPB1",2.1187251018515e-05
"RHOT2",0.00145899193368146
"GNA15",0
"ARHGAP40",0
"APC2",0.000745062200475837
"FER",0.00584661064944568
"MUM1L1",0
"OR2L3",0
"SIRPB1",-5.34479534643713e-05
"NNAT",-0.00232215442447604
"GLIPR2",0.0122935442763605
"MRPS36",-0.000443879244284996
"XKR9",-0.0188042367586234
"NRSN2",0.00452684488644136
"SIX6",0
"LOC646498",0
"TRAPPC2",-0.0119533311404593
"LRCH3",-0.00305685174082447
"KIF4A",0.00185960528223155
"LOC388813",0
"SCAMP5",0
"LPCAT1",0.0186524388685448
"MGAT3",0
"LRRC4",0
"CALCA",0
"EDEM1",-0.00240939213643345
"LCA5L",-0.00213304085988592
"ST18",-0.00645472563261889
"UPP2",-0.00190864563227826
"CLDN9",0
"MT2A",0.00329366958992833
"CYP2A7",0
"SLC46A3",-0.0023265906523665
"KRTAP21-1",0
"SLC14A2",-0.0215092746365536
"RAPGEF6",-0.00454099509450087
"C8orf83",0.00230746302564138
"FKBP5",-1.25284879167956e-05
"WNT2B",-0.00222232248342653
"GBA",0.0153227368915069
"FOXA3",0
"CNDP2",-0.00144965801405982
"RNF215",-0.00281892232411185
"CA5A",0
"CD36",-0.0116946433349892
"SAA2",-0.0104202490168719
"H2AFY2",-0.00240614690889647
"ARHGAP36",0
"FAM160B2",-0.00974558918543023
"GALNTL6",0
"RALBP1",0.0107817280367861
"EFCAB4B",-0.000281493096469219
"LCE1C",0
"N6AMT1",0.00420064302461558
"NISCH",0.00260998591262494
"BPGM",-0.00117424682357165
"UBXN2B",0.0206660803816401
"MATN2",-0.00416951936759721
"AURKAIP1",0.0121783662700205
"RPL14",0.00980778977110058
"TRIM37",0.00757700761065545
"PALMD",-0.00251783111546585
"SUMF1",-0.00586432307501779
"WSCD2",-0.00963794942927153
"OR7A5",0
"TCF21",-0.00193848990898552
"CDC73",0.0162903925281506
"ZNF658",-0.00558513418188232
"CD5",0
"PPP1R26",0.012026479179244
"RNF112",-0.00174865474619116
"KCNJ2",-0.00355885962830113
"FBXO31",1.1820346366795e-05
"PPIL4",0.00802178279061232
"SSTR4",0
"NGRN",0.0166593854572243
"ANKLE1",-0.0190876670882399
"GPBP1",-0.0100528473410135
"SPDYE3",-0.00121984500607539
"RHEBL1",0.000179987023591701
"SNTG1",0
"VIPR1",0
"ERCC1",0.00466780403507947
"ZNF676",-0.00270390983284873
"SYT8",0
"KCNF1",0
"EPHA1",0.00186783272951576
"NIPSNAP3A",0.000498788990914737
"PGM5",-0.000276045816492925
"MRVI1",0.0081083649568166
"PRRC1",0.00438475229903904
"LIPJ",0
"PER2",0.000763076001758236
"RFESD",0.00458865722178441
"LOC728393",0
"USP54",0.000544032877689469
"SLC10A3",0.00536419376938747
"C6orf118",0
"TMEM151A",0
"GH1",0
"LRRTM1",0
"NPHP3",-0.00109943216632421
"ZNF146",0.00499528395147145
"CD24",-0.00336405131927277
"CYP3A43",0
"KRT33A",0
"KLC4",-0.0066916546401434
"CYB5D2",-0.00514922034726504
"RAD51D",-0.00545057099119372
"CNPPD1",0.00118302293073369
"IKZF1",-0.00444691970498851
"HAX1",0.00593465960063816
"BTN2A1",-0.000504058510655521
"KIF9",0.00540715321321053
"MRPL12",0.00374115849190175
"FREM3",0
"HES6",0
"CRYGC",0
"TLE6",-0.000826408016442199
"WISP2",-0.00267251802924893
"ZNF688",-0.00222254218798244
"FRMD8",-0.00332878906532613
"TXNDC5",0.00363286106429841
"ERMAP",0.0052694777942862
"KCNN2",-0.00119357048930391
"DPYSL5",-0.0156933910327157
"ANK2",-0.00304793886964704
"CIT",0.0030802463652247
"CCDC12",0.00442624003721844
"LRTM1",0
"TMEM108",0
"MRFAP1L1",0.0175425084796263
"ADAR",0.0159005959771275
"ZNF580",-0.000593368321849406
"LOC100288520",0
"FTCD",-0.00191904382307355
"SPARC",0.00873955239913435
"HUS1",5.01476319453518e-05
"FZD6",0.0118620956671723
"C15orf42",-0.00158957412926851
"CD4",-0.00179753720435634
"PZP",0
"CELA2A",0
"OTUD1",4.52896289305769e-05
"USP4",-3.98479140219835e-05
"GON4L",-0.00151019611528654
"D4S234E",0
"USP31",-0.00678597945110111
"ACRBP",0
"CBX8",-0.00128359713365526
"LRIT1",0
"SAMD1",0.00728834969386436
"TGOLN2",0.00906643695676358
"EPHB4",-0.00152858273978905
"GPX1",0.00499447408692471
"RBMS3",0.0107254453978845
"PARVB",-0.00217671369077778
"ZNF860",0.00193626480653288
"NKRF",-0.00323125423311785
"FBXO4",0.00335429049240902
"TMEM220",-0.00316550356616879
"OTUB1",0.0046843715173823
"MLLT11",0.00975180744583572
"SPATA20",-0.00310461241908216
"OR11G2",0
"LUZP2",-0.00656577555133154
"FAM65A",0.0036625519089487
"KRTAP10-1",0
"ZNF729",0.0234711356927667
"FBXO30",0.00264747154359332
"FOXN2",0.00816411412293853
"GATAD2A",-0.00290759219024874
"NEUROG2",0
"SURF1",0.00329020388089631
"GTPBP4",0.00608359475522837
"ZDHHC5",-0.00372478262786566
"DUSP11",0.0194776314165076
"HAUS5",-0.00656464839272809
"PITRM1",0.00104453401659391
"ARL2BP",0.0207845207520815
"TGS1",-0.00466073153118087
"SKAP2",0.000908924175815099
"PHKG1",0.000745062200475837
"ZIC2",0
"HTR2A",-0.0121012139248468
"SLC1A1",-0.000660000241095978
"RTN4R",-0.000665943672224091
"SLC41A2",0.00058043307578159
"MPRIP",0.00384204864424494
"UBE3A",0.00456080071533628
"OLFML1",0.00162359998842801
"ADAMTS3",-0.00029244801633344
"ABCC5",-0.00370512811452833
"B3GAT1",0
"KIF4B",0.00543012217369175
"APOC4",-0.0170642642825262
"NDUFB10",0.00360125359895467
"ETV4",0.00358765104244606
"HMBS",0.0206490687249515
"INTS6",-0.00505633671897285
"WIPI1",-0.0017535862658071
"ATAD3B",0.000327440617656569
"C8ORFK29",0
"FAXC",-0.00119200613038588
"RAB12",-0.00460811238771543
"AFAP1L1",-0.000104825066845008
"FAM129C",0
"FKBP10",0.00244575615928927
"LOC120824",-0.00157779017245932
"ZNF436",-0.000939893071277465
"ABCG4",0
"EPAS1",0.00724878463551287
"ZNF671",-0.000233014152767638
"C2",0.0234711356927666
"KIAA0513",-0.00038271829937768
"RAP1GAP",0.000259473153919726
"MUSTN1",-9.55116081403767e-05
"ZKSCAN3",-0.0120093011700119
"IQUB",0
"TRIM73",-0.00453189298365578
"SLC16A6",-0.00741875776125303
"FANCF",-0.000764873701331274
"NDUFAF3",0.0126519994403769
"CDKN1A",0.0119394173023838
"FASTKD3",-0.00539077990520114
"BCL2L14",-0.000826408016442199
"CALY",0
"C11orf67",0.0111270443573547
"FLJ23152",0
"LOX",0.00845255765717349
"ELTD1",0.00358766198112812
"SET",0.0135329144990808
"PRLHR",0
"TROVE2",-0.000360877835898757
"SLC25A30",-0.000906706756946206
"TP53RK",-0.00300783514561094
"FAM70A",0.00784401229372797
"EMID2",0
"PRPF3",0.00574415184330712
"GRM1",0
"KPNA5",-0.00384799947076889
"ATAD3C",-0.0122147726317582
"AMN",0
"ATE1",0.00354372205515478
"MEX3B",0.0143329241927561
"NKX2-1",0
"KRTAP5-9",0
"ARFGAP1",-0.00548497804810208
"KRTAP19-1",0
"G6PC",-0.00767610046344083
"SENP7",-0.00757285740529229
"RNF103-CHMP3",0
"ABT1",0.00101387977275143
"TAS2R10",-0.00621450316377703
"ZPLD1",0
"C9orf69",-0.00472199139254651
"PPAP2A",-0.00246959839011164
"GREM1",0.0113080657706768
"SHCBP1",0.00270600497451129
"C4A",-0.00443269950556917
"PSMB6",0.0114593973177089
"PTPN4",0.0176302246599197
"TMEM54",-0.000425919297668807
"PODXL2",-0.00655059568322785
"ECHDC1",0.00338418431115113
"PHACTR2",0.00203937357700589
"FIP1L1",-0.00166191779183785
"SNAPC5",-0.00287030367628839
"TIGIT",-0.00260279123037521
"KIAA0913",0.00227344728819481
"RAD51C",-0.00644625070140833
"MPHOSPH10",0.00720738793262749
"RASSF8",-0.00455417656409199
"ARHGEF12",-0.00124325109396453
"PRADC1",-0.00150258251498958
"OR1C1",0
"SRSF5",0.00356220985704492
"POMP",0.0264396524879784
"TSPAN6",0.0188263210455663
"KRTAP10-12",0
"FANK1",-0.00926405203418582
"CARTPT",0
"RAPGEF1",-0.00118125133449239
"OR4K15",0
"FXYD6",-0.00260279123037521
"LOC100293534",0
"CARKD",0.000514886909784746
"GAL3ST2",0
"CRX",-0.0229679651230275
"PVRL3",0.00553862188273957
"DAZ2",-0.00371351113492977
"ZMYM3",0.000713183124422751
"PTCHD2",0
"TYW5",-0.00111544519789415
"PTRH1",0.000988167051855549
"TNFRSF13C",-0.000609848196877557
"FOXF2",0.00980465814974141
"MTA2",0.02453574170031
"PMP22",0.0211843588794991
"C22orf40",0.00512251758227933
"WDR41",-0.000150828665312482
"YIPF7",0
"ODF3B",0.00804351791970623
"PIM1",0.0222287731383472
"FAM113B",0.0024059233795773
"BTBD17",0
"HABP2",0
"KCNK12",0
"TMEM120B",-0.0143315784458907
"ADCK3",-0.00149113021375337
"TAB3",0.00615958180996438
"FAM47E",-0.00597121224878011
"FAM35A",-0.00533215277415616
"OR2A4",-0.00277103558400896
"RRP9",-0.00145012824752024
"UBTD2",0.000378955605108692
"VKORC1",0.00740456219105774
"GDAP2",0.000934159946689721
"RGS19",0.00979648143274111
"LILRA2",0
"PVR",-0.00422268492218278
"PGBD4",0.00200225241636732
"OR2A2",0
"DPH2",-0.00341532745100054
"ONECUT3",0
"GPR22",-0.00724892180339409
"PPP1R18",0.00572662189526583
"DNAJB8",0
"LCMT2",0.00142727413143347
"GLYATL1",0.00162869743495452
"DAK",-0.00431609216081607
"LOC100507050",0
"C7orf63",-0.00438033720192844
"MKX",-0.00242255695293073
"MINPP1",0.00615584955765094
"ITPRIP",0.00173447503753716
"MYH2",0
"TMEM231",0.00905845892172551
"SAA4",0
"CHCHD8",0.00424879715186297
"ZNF423",0
"CCDC76",0.00697823789222343
"MAGED4B",-0.00317931357621969
"C14orf45",-0.00501601553564967
"KAT7",7.00820109499521e-05
"DNTTIP2",-0.00109969826544419
"GTF2H5",0.0133609913757635
"SLC7A6",0.0159706455599694
"RNF183",0
"TAS1R1",0
"IL11",-0.0146386566369241
"PRAMEF17",-0.00269633443320399
"SPTBN2",-0.00576060059158369
"CKAP2",0.00127054810650086
"GNAI3",0.0137863961252981
"NCF1",0
"C16orf7",0.000818857110875877
"LILRB1",-0.0157352798162262
"PPL",-0.00492649612832148
"RIF1",0.00179059845279406
"YAE1D1",0.00191170967888629
"RAB3IL1",0.00320945445287336
"PTGES2",-0.00063959214999628
"KIAA1383",-0.00110861285869607
"LOC100505478",0
"PWP1",0.0140215087882921
"GABRA5",0
"MYO1E",-0.00188666900678873
"KRT72",0
"WIPI2",-0.0036234104508781
"PPRC1",0.00310078982691126
"NCAPH2",0.00705030813570655
"FAM81A",0
"MRPS28",0.0101438734974778
"ZNF37A",-0.00593617372303768
"ITPK1",0.00302937076369418
"DMRTC1",0
"CGB8",0
"ERICH1",-0.00555945183228587
"TCF19",-0.00404878697011806
"SCAMP3",0.0033647719602989
"WSB2",0.0172540909596581
"ATP5D",-0.00223233855876547
"ARL6IP1",0.00421815912472655
"SCYL3",0.00083486514426925
"PUS7",-0.00566172367201262
"XIAP",-0.00870694859187039
"MTL5",-0.00557789218026921
"GIF",0
"C8orf44",-0.00763186903074012
"POTEC",0
"DNAJB4",0.00356925886476492
"SLU7",0.00972048577247358
"PCBP2",0.00776243826404148
"HEBP2",-0.000184275445644537
"LRSAM1",-0.00488591084238597
"LRTM2",0
"TBC1D7",0.00760368271036222
"TRIM63",-0.00566561679499558
"SPATA8",0
"CIB3",0
"FDX1L",0.00491370059380265
"KCNQ1",0
"FASN",0.00558355388589974
"AKAP7",-0.00268817397550965
"QARS",0.0108974088314423
"TAP2",0.00315006757965855
"C22orf46",-0.00241557501410014
"ZAP70",0
"FGD6",0.00293184392024778
"FBXO38",-0.00112186500428822
"PRAMEF21",0
"HES2",-0.0118868550252423
"CHRNA1",0
"C1orf201",0.00593020299129199
"SGCD",0.00663548265854292
"WNT5B",-0.000645119240148682
"ELAVL1",0.000104697889757317
"CD3EAP",-0.00996682249003245
"LCTL",0.00108692243294908
"RNF207",-0.002626103240494
"CLIC1",0.0136300988639229
"CYP4F2",-0.00388683399582275
"TRIM32",0.00331861747307577
"IGSF3",-0.00729767050315843
"HEPHL1",0.00121245916006168
"DOLK",0.00327106303665426
"ARHGAP8",-0.00802504203738688
"NALCN",-0.00134856327781171
"CSRNP1",-0.00369434986539831
"IFITM2",0.00936478234813306
"H2BFWT",-0.00427606160554737
"LRRC28",-0.00243150572790208
"SZT2",0.00471145342083799
"GNA12",0.0125359696984721
"SLC25A41",0
"CACNG1",0
"ESR2",0
"CORO6",-0.00565881702669685
"PTCD1",-5.75753309482769e-05
"ACO2",0.0015298109372541
"TRIM38",0.00122158657141231
"ALS2CR12",-0.00532936816597522
"ZNF780A",-0.00571838836148045
"LOC158434",0.000246366918392946
"NOS2",0
"GART",-0.00148048723302636
"EEF1G",0.0158499873059611
"COL22A1",0
"FNDC9",0
"TMEM109",0.0161338288518624
"ST13",0.0101069625121603
"TRAK1",0.00777370713702406
"SLC33A1",0.00470666536224575
"CHCHD4",0.0106700341251725
"PDE7A",-0.0045694496232056
"ELMOD2",-0.00148314141941377
"DUSP9",0
"INTU",0.000163005554056898
"MME",0.00368621801810517
"LYG2",-0.00636621216654908
"SEMA5A",-0.00533950730509245
"TYROBP",0
"TMEM154",-0.00417948678676091
"DEFB106A",0
"NXPH3",0
"TMEM165",0.00060049054355483
"GYS2",0
"KRTAP24-1",0
"RPUSD4",0.00837435081594318
"CT47A8",0
"KRTAP4-2",0
"TXNDC9",0.00608385935784625
"SLC7A8",-0.000755978059183534
"ALG1L",-0.00584851263582966
"SOX12",0.000579608636193263
"OCM",0
"C12orf59",0.0233679217091668
"FSD2",0
"COL2A1",0
"KIF1B",0.00118988234548499
"URGCP",0.00101239590247579
"CERCAM",-0.00307054079751512
"SLC22A15",-0.00539179254216315
"MEGF10",0
